"","Group.1","Group.2"," Body Accelerometer Raw  Mean() Horizontal-X"," Body Accelerometer Raw  Mean() Horizontal-Y"," Body Accelerometer Raw  Mean() Vertical"," Body Accelerometer Raw  Std() Horizontal-X"," Body Accelerometer Raw  Std() Horizontal-Y"," Body Accelerometer Raw  Std() Vertical"," Gravitational Accelerometer Raw  Mean() Horizontal-X"," Gravitational Accelerometer Raw  Mean() Horizontal-Y"," Gravitational Accelerometer Raw  Mean() Vertical"," Gravitational Accelerometer Raw  Std() Horizontal-X"," Gravitational Accelerometer Raw  Std() Horizontal-Y"," Gravitational Accelerometer Raw  Std() Vertical"," Body Accelerometer Raw Jerk Mean() Horizontal-X"," Body Accelerometer Raw Jerk Mean() Horizontal-Y"," Body Accelerometer Raw Jerk Mean() Vertical"," Body Accelerometer Raw Jerk Std() Horizontal-X"," Body Accelerometer Raw Jerk Std() Horizontal-Y"," Body Accelerometer Raw Jerk Std() Vertical"," Body Gyroscope Raw  Mean() Horizontal-X"," Body Gyroscope Raw  Mean() Horizontal-Y"," Body Gyroscope Raw  Mean() Vertical"," Body Gyroscope Raw  Std() Horizontal-X"," Body Gyroscope Raw  Std() Horizontal-Y"," Body Gyroscope Raw  Std() Vertical"," Body Gyroscope Raw Jerk Mean() Horizontal-X"," Body Gyroscope Raw Jerk Mean() Horizontal-Y"," Body Gyroscope Raw Jerk Mean() Vertical"," Body Gyroscope Raw Jerk Std() Horizontal-X"," Body Gyroscope Raw Jerk Std() Horizontal-Y"," Body Gyroscope Raw Jerk Std() Vertical"," Body Accelerometer Raw Mag Mean()"," Body Accelerometer Raw Mag Std()"," Gravitational Accelerometer Raw Mag Mean()"," Gravitational Accelerometer Raw Mag Std()"," Body Accelerometer Raw JerkMag Mean()"," Body Accelerometer Raw JerkMag Std()"," Body Gyroscope Raw Mag Mean()"," Body Gyroscope Raw Mag Std()"," Body Gyroscope Raw JerkMag Mean()"," Body Gyroscope Raw JerkMag Std()"," Body Accelerometer FFT  Mean() Horizontal-X"," Body Accelerometer FFT  Mean() Horizontal-Y"," Body Accelerometer FFT  Mean() Vertical"," Body Accelerometer FFT  Std() Horizontal-X"," Body Accelerometer FFT  Std() Horizontal-Y"," Body Accelerometer FFT  Std() Vertical"," Body Accelerometer FFT  MeanFreq() Horizontal-X"," Body Accelerometer FFT  MeanFreq() Horizontal-Y"," Body Accelerometer FFT  MeanFreq() Vertical"," Body Accelerometer FFT Jerk Mean() Horizontal-X"," Body Accelerometer FFT Jerk Mean() Horizontal-Y"," Body Accelerometer FFT Jerk Mean() Vertical"," Body Accelerometer FFT Jerk Std() Horizontal-X"," Body Accelerometer FFT Jerk Std() Horizontal-Y"," Body Accelerometer FFT Jerk Std() Vertical"," Body Accelerometer FFT Jerk MeanFreq() Horizontal-X"," Body Accelerometer FFT Jerk MeanFreq() Horizontal-Y"," Body Accelerometer FFT Jerk MeanFreq() Vertical"," Body Gyroscope FFT  Mean() Horizontal-X"," Body Gyroscope FFT  Mean() Horizontal-Y"," Body Gyroscope FFT  Mean() Vertical"," Body Gyroscope FFT  Std() Horizontal-X"," Body Gyroscope FFT  Std() Horizontal-Y"," Body Gyroscope FFT  Std() Vertical"," Body Gyroscope FFT  MeanFreq() Horizontal-X"," Body Gyroscope FFT  MeanFreq() Horizontal-Y"," Body Gyroscope FFT  MeanFreq() Vertical"," Body Accelerometer FFT Mag Mean()"," Body Accelerometer FFT Mag Std()"," Body Accelerometer FFT Mag MeanFreq()"," Body Accelerometer FFT JerkMag Mean()"," Body Accelerometer FFT JerkMag Std()"," Body Accelerometer FFT JerkMag MeanFreq()"," Body Gyroscope FFT Mag Mean()"," Body Gyroscope FFT Mag Std()"," Body Gyroscope FFT Mag MeanFreq()"," Body Gyroscope FFT JerkMag Mean()"," Body Gyroscope FFT JerkMag Std()"," Body Gyroscope FFT JerkMag MeanFreq()","angle( Body Accelerometer Raw Mean,gravity)","angle( Body Accelerometer Raw JerkMean),gravityMean)","angle( Body Gyroscope Raw Mean,gravityMean)","angle( Body Gyroscope Raw JerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)","Activity Label","Subject Num"
"11",5,2,-0.896896088314815,-0.889582114166667,-0.858136450925926,-0.874183342037037,-0.882719885185185,-0.884839365185185,-0.907262752592593,-0.917486781111111,-0.919728758703704,-0.930262711851852,-0.931238964814815,-0.934684336851852,-0.91100600962963,-0.924418840185185,-0.932477005,-0.933002175925926,-0.930545613703704,-0.914238968888889,-0.889794950925926,-0.897846853703704,-0.891612207592593,-0.913339927407407,-0.919422605925926,-0.898341361111111,-0.878339122962963,-0.890035011166667,-0.898546345555556,-0.90402493037037,-0.915632150925926,-0.905887554814815,-0.926661433148148,-0.93606722037037,-0.916331661296296,-0.918646722962963,-0.927381128148148,-0.923879654814815,-0.910155791666667,-0.89555646987037,-0.922475087962963,-0.921729377777778,-0.937843321296296,-0.924141391111111,-0.927735628518519,-0.920003449074074,-0.919071105185185,-0.927927546296296,-0.915664753518519,-0.92163097462963,-0.916533312037037,-0.902298553518519,-0.888512376666667,-0.89685213037037,-0.891991876296296,-0.875499432777778,-0.877669382037037,-0.883208654814815,-0.893400996666667,-0.895346920555556,-0.931592618148148,-0.932854902592593,-0.93334813037037,-0.932582328148148,-0.917957455851852,-0.924095458518518,-0.945456338703704,-0.961510186111111,-0.949104241296296,-0.878579748888889,-0.892733756111111,-0.886265329444444,-0.903629480555556,-0.886728699259259,-0.890534654259259,-0.894955208333333,-0.890785050555556,-0.875941617037037,-0.893173892592593,-0.898265458148148,-0.887621895740741,-0.881402732703704,-0.887621359518519,-0.888301797592593,-0.867172250388889,-0.879511911481481,-0.896091527777778,-0.91662538462963,"Standing",2
"12",6,2,-0.885049023541667,-0.889594707708333,-0.895487463541667,-0.870352204583333,-0.863286639791667,-0.867784868125,-0.87623035125,-0.862767070625,-0.86201725375,-0.849119022916667,-0.85658681,-0.85902267,-0.887086605208333,-0.879482358958333,-0.906049140208333,-0.924221759583333,-0.924572950208333,-0.919988803083333,-0.928982725208333,-0.943732961875,-0.939606541041667,-0.936180011041667,-0.933443173125,-0.920989334833333,-0.910231939791667,-0.893224178541667,-0.898191232916667,-0.883546961458333,-0.911169798125,-0.909548291875,-0.908998054375,-0.916996051041667,-0.924490576041667,-0.913615689375,-0.906747383958333,-0.902495773958333,-0.903669133541667,-0.901576673333333,-0.862143360833333,-0.875733851875,-0.904286135,-0.919678588125,-0.933009881666667,-0.915051277083333,-0.912731599791667,-0.919739262916667,-0.923111733895833,-0.910460274166667,-0.916159952708333,-0.898019281041667,-0.897374685854167,-0.888142638291667,-0.906073259791667,-0.919224932916667,-0.916645210541667,-0.889575712833333,-0.86955145,-0.87566472375,-0.825573126458333,-0.822485538541667,-0.844746009375,-0.852003317708333,-0.847475815208333,-0.862085828541667,-0.889407700208333,-0.889922173125,-0.869533162083333,-0.945359065416667,-0.931834361708333,-0.920525744375,-0.935489865416667,-0.935784231041667,-0.93605569375,-0.882520611458333,-0.8895150330625,-0.897938522916667,-0.905333921875,-0.900534089583333,-0.910264206041667,-0.890787794625,-0.89076304925,-0.896755251370833,-0.896480208958333,-0.896422518229167,-0.895315479020833,-0.878535647333333,"Laying",2
"13",1,3,-0.0694474762722414,-0.0358587918241379,-0.0172044213844828,-0.0435972202344828,-0.0488895616810345,-0.0484493321586207,-0.145404327231207,-0.109640432865517,-0.117444242398276,-0.123765238455172,-0.102320894303448,-0.117531093098276,-0.153664274437931,-0.157508901865517,-0.196701561568966,-0.210823756344828,-0.157171528187845,-0.132190816396552,-0.0804847401896552,-0.103184748172414,-0.079452102362069,-0.0897505297068966,-0.11953421262069,-0.110318039475862,0.0240178318965517,0.0442999301896552,-0.00115861518448276,0.00550035885517242,0.0590283326724138,-0.00205226082413793,-0.0134347991655172,-0.0310989926155172,-0.0842842335741379,-0.119892477098276,-0.103487474331034,-0.112669360441552,-0.16517235962931,-0.146244085367241,-0.13555642812069,-0.159513768868966,-0.133213418103448,-0.119953424103448,-0.132680370775862,-0.174129961810345,-0.15461373645,-0.109398366053448,-0.0741559009137931,-0.0740847243344828,-0.0915041229982759,-0.0398475828051724,-0.00121933986206896,0.0125069729517241,-0.0163963242224138,-0.00415566156896552,-0.0193857812568966,-0.00801158713793103,-0.0277031759534483,-0.0734050833793103,-0.102986675155172,-0.0928836533775862,-0.0840898108310345,-0.146796220189655,-0.0917540241568966,-0.0544596057551724,-0.162818324172414,-0.115029343068966,-0.0787485221465517,0.0210727940258621,0.000105328982758621,0.0119290047275,0.0150199805741379,-0.00806104987413793,0.0247357399310345,0.0533828186724138,0.00421272587931035,0.0344801556034483,0.0427262322189655,0.0742809313103448,-0.040900843737931,-0.0500380547862069,-0.060096045687931,-0.0628795805012069,-0.0555957059482759,-0.0504438831512069,-0.0165124779310345,-0.0463725512292241,"Walking",3
"14",2,3,0.00716077238135593,-0.0103940978844746,-0.0204088653847458,-0.0491008795440678,-0.0397480943525424,0.0299590940254237,0.0186473853344068,0.0126665690491525,-0.0179642157932203,-0.0315043246271186,0.0149202463847458,0.0131843975764407,-0.0132579921,-0.0626726043491525,-0.0535556085084746,-0.0483448054576271,-0.0389765368525424,-0.0505704981050847,-0.00802032671694915,-0.0265941883118644,0.0125475410449661,0.0299055182711864,0.0208127356728814,0.00892455443559322,-0.0462576724684068,-0.0658307930272881,0.0254001684367797,0.027848438248983,-0.0158809712728814,-0.0238217399994915,-0.0449572771208475,-0.058254947720339,0.0255804764854237,0.0323393851694915,-0.0189982934737288,0.0429402288576271,0.0199952705677966,-0.00629294206610169,-0.065190306,-0.0439577885762712,0.0393944662847458,-0.0305149328423729,-0.0800260354983051,-0.00418927830508475,0.0130082918983051,-0.0348780625762712,-0.0170295825283051,0.0278626202847458,-0.00434237273559322,-0.0394668973322034,-0.0290022240118644,-0.0268707281355932,-0.00385279340338983,0.0390462741186441,0.0343115588983051,-0.0313281025857627,-0.0294517211322034,0.0301450192389831,-0.0156285094254237,-0.0162943938305085,-0.0482590825830508,-0.0320324803728814,-0.0474294140508475,-0.0421063044154237,-0.0334687261694915,-0.0186400985084746,-0.0228551227101695,-0.0405918341915254,-0.0279529919254237,-0.0363539632898305,0.0216454120169492,0.0199965966101695,-0.00383489999661017,0.00645527576440678,0.020191099761017,-0.00463436156440678,-0.0381630208711864,-0.0218658571271186,0.00735758993050847,0.0231334517288136,-0.0288485056271186,-0.0117624994966102,-0.00920711171016949,-0.012546839959322,-0.0371823556237288,-0.0172790975542373,"Walking Upstairs",3
"15",3,3,0.0188358998632653,0.0214713256204082,0.0257401572269388,0.0562094615857143,0.031540518822449,0.0165678555142857,0.0560445661367347,0.0620150535244898,0.0443928357,0.0354697165061224,0.0825536030612245,0.0701843115755102,0.0083290159422449,0.0524629781836735,0.0168214202244898,0.011663960877551,0.00797183939285714,0.00970116014081633,0.0353325764061224,0.00375614432653061,0.0487340044489796,0.0383593164489796,-0.0239798963734694,-0.0129031207183673,-0.0549419484489796,-0.0342842674081633,-0.0436891951510204,-0.0249775124285714,-0.0453956457061224,-0.065826937122449,-0.0319931827795918,-0.0098210349244898,0.0807095041408163,0.0450973629918367,0.0525117834081633,0.0308789223020408,0.0755285883710204,0.017432324773449,0.0345522837640816,0.049927545022449,0.0408553696938775,0.0714220938040816,0.0417267591632653,0.00148284642857143,0.0326259091040816,0.0500367949591837,0.0803271082857143,0.0917701898591837,0.0172363792734694,0.0118188330204082,0.0452403279653061,-0.0239578083489796,0.0118853284306122,0.0173643834857143,0.0361321462857143,-0.0226762618897959,-0.00434877134102041,0.00265005365102041,0.030280517222449,0.0307782736410204,0.0217735939571429,0.00500496471428572,0.00512898546938775,0.0335724291163265,0.127192329244898,0.127331383083673,0.0705173228671429,0.0316386563469388,-0.0326990113040816,-0.0254447592020408,-0.00838273495510204,-7.58220448979583e-05,-0.0882742308163265,-0.0300049178122449,-0.0804447074816327,-0.0303036388346939,-0.0116071695428571,0.0117639243714286,0.0153696846604082,0.0284750592632653,0.0220976692653061,0.0197951055959184,0.0173852327857143,0.00564975757755102,0.0408807644653061,0.0237497774897959,"Walking Downstairs",3
"16",4,3,-0.351516151230769,-0.389730425673077,-0.418191225546923,-0.394288228567115,-0.37444271775,-0.334243956096154,-0.315437083576923,-0.2767046,-0.278568058442308,-0.262148066890385,-0.241871042,-0.279502408173077,-0.229304917615385,-0.239448166634615,-0.242646257134615,-0.235185583318077,-0.221749968711538,-0.203641800128846,-0.282079028090385,-0.273898329201923,-0.236436828509615,-0.255496685807692,-0.220929792096154,-0.237927330305577,-0.260548948671154,-0.28931224475,-0.306241238480769,-0.309431705303846,-0.301290084176923,-0.342455041692308,-0.339357122775,-0.377677790175,-0.382487668059615,-0.384037282548269,-0.275398048288462,-0.319476473151923,-0.274167445805769,-0.289979689326923,-0.269687541692308,-0.295465651807692,-0.242168893725,-0.264493596692308,-0.256716018576923,-0.222980488442308,-0.232410666682692,-0.221544881012692,-0.186016586225,-0.197064783759615,-0.175690588944231,-0.214903831259615,-0.253196778326923,-0.275561799865385,-0.234036751036538,-0.232739377277885,-0.26289184555,-0.383880483490385,-0.375063717384615,-0.400056824192308,-0.297012673307692,-0.282315530480769,-0.301574908080769,-0.308902899703846,-0.290737424491538,-0.2840343895,-0.282171654767308,-0.262186280988462,-0.232386139523077,-0.23271222,-0.245802874638462,-0.252234961478846,-0.243798462056923,-0.251747393961538,-0.326009415359615,-0.286767719859615,-0.316897647998077,-0.316899839769231,-0.325151923859615,-0.321011870346154,-0.360739740676923,-0.383456602269231,-0.383591783480769,-0.371132110915385,-0.368605248942308,-0.397513333461538,-0.399484995911538,-0.338120978336538,"Sitting",3
"17",5,3,-0.393473135283607,-0.385685902191803,-0.394558739757377,-0.394572630819672,-0.405290945295082,-0.391536633942164,-0.399085040590164,-0.396854528396721,-0.4202029904,-0.393432081281967,-0.387148098885246,-0.366402338696721,-0.296891934639344,-0.26588839307541,-0.30685247887377,-0.305739839854098,-0.282819269854098,-0.264314271907443,-0.269002575639344,-0.299431641770492,-0.327770991222951,-0.307937818803279,-0.24781181504918,-0.22796108347541,-0.346192116300492,-0.362774151442623,-0.37136322325082,-0.358387154360656,-0.360234607490164,-0.339122245983607,-0.390035164967213,-0.390241277145738,-0.383591735940984,-0.366393616021311,-0.348987022295082,-0.333075490536066,-0.330463551677049,-0.342831595286885,-0.327728118180328,-0.329910825360656,-0.274701047398525,-0.245166248508197,-0.283470888081967,-0.299945289104918,-0.281721237819672,-0.284364711962295,-0.245824236367213,-0.253551726439344,-0.252569298403279,-0.365669568737705,-0.377584684101639,-0.410736151295082,-0.376029662786885,-0.394865562967213,-0.388110211181967,-0.364239990540984,-0.33965134695082,-0.372093418803279,-0.374420047065574,-0.378266364360656,-0.421167458065574,-0.389484424606557,-0.384124592754098,-0.40252245947541,-0.28459517252459,-0.251670788278689,-0.303506738393443,-0.287378054885246,-0.300341603166066,-0.277918843573771,-0.320504171381967,-0.302363866716393,-0.369112522491803,-0.388484491081967,-0.37980757695082,-0.339853108232787,-0.380367249606557,-0.365133989642623,-0.370440592168852,-0.379728460378689,-0.398961791289016,-0.376190168901639,-0.398464382828852,-0.37814887525082,-0.38276431647541,-0.38818012852459,"Standing",3
"18",6,3,-0.0125814032354839,-0.0150307606854839,-0.0254575250919355,-0.0355375017846774,-0.0812028444080645,-0.131211744677419,-0.0635543377919355,-0.0333601238145161,-0.0492852284258065,-0.0609409813693548,-0.109687425317742,-0.131890310082258,-0.0734548853548387,-0.0843048166774194,-0.0447911813887097,-0.0710849471612903,-0.0328872991258065,-0.0573139289354839,0.0124263165709677,0.065346120783871,0.0494916351016129,0.0483623395645161,0.0690617768774194,0.0230852684677419,0.0173635440806452,0.0206265651935484,0.0468055387629032,0.0416000576653226,0.0407376152887097,0.031506260983871,-0.11594212833871,-0.157929303870968,-0.125227252370968,-0.12936231042871,-0.125292218983871,-0.0815396615290323,-0.0618316266290323,-0.0768941267258064,-0.109980861720968,-0.121017786080645,-0.0463152752387097,-0.051296355366129,-0.0557989255645161,-0.0186919080516129,-0.0604077010112903,-0.0789814058225806,0.00443673988870968,-0.00102936433112903,-0.00487252161290322,0.0104387617822581,0.0127656274919355,0.0110768005698387,0.00929260402903226,0.00200063734032258,-0.0468537129112903,-0.0275717437580645,-0.049991448116129,-0.0583142457580645,-0.120559247019355,-0.125995926675806,-0.114855411946774,-0.121100796317742,-0.138833832820806,-0.112438803216129,-0.0953260705322581,0.0121144734741935,-0.0307416574032258,0.0276497440983871,0.0269489212564516,0.0698222070645161,0.0196430742903226,0.0201508793870968,0.0289241682064516,0.00553914935483871,-0.0145577875451613,0.0404614860790323,-0.00320387279032258,0.00433957970725806,0.0503633435935484,0.0469795332129032,0.0313455503225806,0.00926166735967742,-0.0229349440483871,0.0288056172096774,0.0105528428709677,-0.0136602069870968,"Laying",3
"19",1,4,-0.848436882166667,-0.861881247833333,-0.854004222833333,-0.860889729,-0.859349345766667,-0.844079296303333,-0.763917896066667,-0.771257760383333,-0.7555316205,-0.748673353216667,-0.756810272833333,-0.7425104325,-0.756029096333333,-0.748983800266667,-0.74903928695,-0.759513851166667,-0.7517512,-0.7529379879,-0.840384091566667,-0.848125346,-0.863091292333333,-0.856165901316667,-0.872688634833333,-0.871082836383333,-0.872736848916667,-0.863416325,-0.873888107833333,-0.860339455883333,-0.875802870033333,-0.8746384445,-0.8348453933,-0.836999103616667,-0.81381774545,-0.81140215935,-0.73229563235,-0.740239865033333,-0.737918734716667,-0.72647521585,-0.7332397699,-0.737239525995,-0.751244080383333,-0.748406627066667,-0.7442154595,-0.733140545683333,-0.724296548683333,-0.7116946716,-0.816396965366667,-0.814051718566667,-0.801964399648333,-0.883822263666667,-0.864973413166667,-0.851512176066667,-0.85828140575,-0.86172810555,-0.861173952183333,-0.809864800115,-0.80825710105,-0.80495064255,-0.726464195066667,-0.729149974805,-0.724293685766667,-0.712846454588,-0.709308075166667,-0.719110938283333,-0.7232656015,-0.71960814405,-0.734403621,-0.859681361833333,-0.860335108166667,-0.866214132533333,-0.87763716835,-0.882083156833333,-0.876184234166667,-0.878792884333333,-0.877148095166667,-0.8773981426,-0.876207431516667,-0.880005694583333,-0.858211172666667,-0.862200947333333,-0.871087335866667,-0.867119810666667,-0.878242366666667,-0.87179982005,-0.865519046655,-0.8533270355,"Walking",4
"20",2,4,-0.732942394807692,-0.720207882884615,-0.707982288692308,-0.701976952019231,-0.711169436923077,-0.722064115115385,-0.792823546346154,-0.791444030673077,-0.778472463730769,-0.789413152692308,-0.780064101538462,-0.782909114211538,-0.715946268076923,-0.715590933423077,-0.743162496992308,-0.728408858769231,-0.713962053807692,-0.709587161634615,-0.705307136076923,-0.719124575980769,-0.690292735384615,-0.691937649769231,-0.701172790884615,-0.702202576480769,-0.650238258673077,-0.679378151557692,-0.681465054769231,-0.661264035423077,-0.664970141019231,-0.667786548596154,-0.703182242228846,-0.708984277961539,-0.683259136346154,-0.725569177692308,-0.794957304742308,-0.808520084769231,-0.781319041538462,-0.758705298307692,-0.727364773076923,-0.741948988461538,-0.685372108711538,-0.696000474096154,-0.710972099969231,-0.727281385615385,-0.708621536286538,-0.721137757596154,-0.698712392115385,-0.708921863423077,-0.710913523032692,-0.637465110865385,-0.639678272405769,-0.656212983557692,-0.668601328134615,-0.668698995596154,-0.659858146384615,-0.693324172692308,-0.667829909269231,-0.683922212192308,-0.730297041057692,-0.749968420942308,-0.765141411253846,-0.763764100269231,-0.763195485576923,-0.752191143923077,-0.689208106934615,-0.704717721807692,-0.741657535751923,-0.681173037288462,-0.685641585647885,-0.675620586821538,-0.677310033461539,-0.665952346430769,-0.692544651423077,-0.69809080925,-0.689408058057692,-0.693961116673077,-0.674088308442308,-0.657524129153846,-0.706849535326923,-0.712271255192308,-0.697563687817308,-0.688665267730769,-0.709631335961538,-0.72209569,-0.731493089480769,-0.739455099769231,"Walking Upstairs",4
"21",3,4,-0.739084813511111,-0.713871121288889,-0.711108215933333,-0.717247728133333,-0.707609703555556,-0.722838515777778,-0.691352702444444,-0.686712040866667,-0.689665473311111,-0.700497481644444,-0.717163328266667,-0.735372298666667,-0.6347294216,-0.621275850311111,-0.618105355886667,-0.611447324666667,-0.639518223377778,-0.643629327508889,-0.660290183666667,-0.679110991377778,-0.670129507111111,-0.678955726888889,-0.668801478666667,-0.650508826222222,-0.6778334926,-0.679095810711111,-0.691269343155556,-0.695888424266667,-0.677018824155556,-0.685618539977778,-0.735719824844444,-0.714098983708889,-0.689518229871111,-0.7199350488,-0.699200633533333,-0.7113376416,-0.653996140955556,-0.661265658286667,-0.701667091866667,-0.729322618,-0.675714349044667,-0.673338493355556,-0.651592649111111,-0.683755920666667,-0.644885322533333,-0.646879349346667,-0.6186312936,-0.602184974133333,-0.608114825288889,-0.649622548555556,-0.6653787308,-0.691507506777778,-0.701603906237778,-0.715537977555556,-0.724556176266667,-0.698397022451111,-0.690791482151111,-0.729870249391111,-0.708715619333333,-0.685154015155556,-0.650058756311111,-0.657210891517778,-0.681598869977778,-0.677631772577778,-0.686482025275556,-0.669781915222222,-0.692597027862,-0.617184034622222,-0.644305307066667,-0.680425552377778,-0.701136162311111,-0.685423568,-0.681659492,-0.6515099302,-0.6879958608,-0.71475712206,-0.750917949911111,-0.708749122933333,-0.740997485244444,-0.712105159222222,-0.710549962186667,-0.753751710088889,-0.746898713022222,-0.757520673533333,-0.709106279111111,-0.728917887611111,"Walking Downstairs",4
"22",4,4,-0.74714890038,-0.73912211638,-0.74297712428,-0.75311508178,-0.75860211172,-0.76817638368,-0.7560499335,-0.776564488,-0.7658918348,-0.76425001588,-0.76986655132,-0.7747996754,-0.8774271904,-0.86820292948,-0.87575295636,-0.874407396772,-0.87316076934,-0.8728293266,-0.885236322,-0.8740480742,-0.8868020488,-0.8850998914,-0.8869519994,-0.89342574292,-0.87186114896,-0.87019646242,-0.86528287472,-0.87229159914,-0.8650750764,-0.850733551,-0.7251690936,-0.7209214329,-0.75039541914,-0.7369467414,-0.75176582266,-0.7423548484,-0.7918120968,-0.8096959086,-0.81055073566,-0.7941338663,-0.86808965114,-0.86167930812,-0.88274399996,-0.88560925,-0.897383162,-0.904778666,-0.8910326568,-0.8917328366,-0.9007627988,-0.82665702968,-0.82658465002,-0.82816641066,-0.82758857442,-0.82790584872,-0.83731016982,-0.73557069968,-0.74163139732,-0.74166804794,-0.77166651288,-0.76405053408,-0.78004304454,-0.79260250098,-0.778437002414,-0.78471045912,-0.81876693492,-0.85370508412,-0.86907570599,-0.8668683412,-0.8613204304,-0.857638402,-0.8631631982,-0.864102849,-0.8152794996,-0.8239399158,-0.81074484424,-0.77484979446,-0.78384938856,-0.78448201004,-0.79500584094,-0.7799752468,-0.7675756436,-0.77938122794,-0.77851743112,-0.7886231606,-0.7815739634,-0.777766315,"Sitting",4
"23",5,4,-0.776144073982143,-0.784316095391071,-0.771018436732143,-0.750210159303571,-0.752479307321429,-0.762370139464286,-0.789182669125,-0.800170882482143,-0.814556464821429,-0.804225858839286,-0.788769940660714,-0.784196595623214,-0.840623342803571,-0.839176661357143,-0.841917932071429,-0.846860352678571,-0.8509249427375,-0.851571928535714,-0.801611135178571,-0.819066508607143,-0.816507019821429,-0.80694800125,-0.811649998553571,-0.794920729821429,-0.775874530875,-0.779290111142857,-0.772832801964286,-0.769920413892857,-0.77637860625,-0.775328461767857,-0.817180845892857,-0.817606831964286,-0.74850029225,-0.758444519808929,-0.816448378125,-0.792708507678571,-0.837685564107143,-0.843427240892857,-0.814203335517857,-0.84378464375,-0.844084459482143,-0.828620267125,-0.830800381428571,-0.829315136439286,-0.817149710535714,-0.824540398214286,-0.823564577321429,-0.829294236964286,-0.853619926428571,-0.788194654464286,-0.78947560525,-0.794116692942857,-0.790128410667857,-0.777150996107143,-0.762939458214286,-0.78211562375,-0.772831280892857,-0.774659148992857,-0.826192625357143,-0.798105496428571,-0.7951513555,-0.822000364821429,-0.821145009821429,-0.823932906196429,-0.836342766375,-0.85004751,-0.843077507321429,-0.825083052410714,-0.826979335714286,-0.8077974625,-0.779073032357143,-0.768687903,-0.783121398642857,-0.774170342892857,-0.775660526607143,-0.794662407142857,-0.771815235714286,-0.780196468035714,-0.7503631359125,-0.767911295178571,-0.760911105571429,-0.759370073910714,-0.761796258982143,-0.741415639642857,-0.752188191089286,-0.744110669285714,"Standing",4
"24",6,4,-0.76328283006463,-0.776467608537037,-0.769207594425926,-0.763366393787037,-0.761250272431481,-0.760090456685185,-0.772864743888889,-0.774914578333333,-0.797303108888889,-0.808528832925926,-0.794768231277778,-0.7917783465,-0.850949407222222,-0.85257609737037,-0.830861219444444,-0.845616143,-0.836740235203704,-0.828196806925926,-0.83905420537037,-0.853298344074074,-0.842793097037037,-0.837523931444444,-0.826024890185185,-0.830496715555556,-0.828775556811111,-0.828554346111111,-0.818174231833333,-0.825221237462963,-0.829944149814815,-0.819661303888889,-0.795256127962963,-0.778941651703704,-0.808088626111111,-0.816027655740741,-0.786601004185185,-0.7747345395,-0.820508691481482,-0.810212473092593,-0.762496168722222,-0.774093445851852,-0.818478344055556,-0.84027411987037,-0.843592339462963,-0.830654146740741,-0.829245643888889,-0.832684513148148,-0.831895100925926,-0.830447142037037,-0.849026141296296,-0.869833077592593,-0.861696131111111,-0.855747679814815,-0.855181245666667,-0.837419940018518,-0.840983981962963,-0.826054901351852,-0.808116980981481,-0.80852582862963,-0.777878669727778,-0.764857261240741,-0.780353184814815,-0.775264260925926,-0.764606383075926,-0.778562274959259,-0.808859645759259,-0.807547412759259,-0.802625779425926,-0.864709204037037,-0.869666553148148,-0.850171623314815,-0.870488018888889,-0.873678902962963,-0.852979017962963,-0.841138239444444,-0.844227467222222,-0.849018736481482,-0.827208219518519,-0.830875848703704,-0.829747355425926,-0.808433182759259,-0.792847579407407,-0.79164211737037,-0.774273629555556,-0.755499071555556,-0.772167712351852,-0.772406981111111,"Laying",4
"25",1,5,-0.0888118348214286,-0.0881602933928571,-0.0798444477879107,-0.112995548803571,-0.117762432625,-0.115798960041071,-0.133947529110714,-0.1363932972625,-0.136222822930357,-0.15611486779375,-0.127655525537143,-0.112568426553571,-0.029820774125,-0.0273327293785714,-0.00997960394285714,-0.0213344542589286,-0.0591994912982143,-0.0383298050785714,-0.0560548831553571,-0.0630596179642857,-0.0619848072982143,-0.0603986923160714,-0.0651149043160714,-0.0683328249714286,-0.0553554474571429,-0.0463054665053571,-0.0617773485910714,-0.0703766744107143,-0.0727662389857143,-0.0845153468071429,-0.0922985030089286,-0.120133354508929,-0.138727932183929,-0.1177372468,-0.0892685371446429,-0.106886005405357,-0.148737835017857,-0.129032226258929,-0.129202181028571,-0.128945540608929,-0.134139034532143,-0.131036825619643,-0.126421274514286,-0.123338721506964,-0.115563236441071,-0.125501522625,-0.0438013285589286,-0.0495461516871429,-0.0417204968803571,-0.152714100433929,-0.1458413020375,-0.151286873766071,-0.1451950657375,-0.137933034728571,-0.110196644571429,-0.128636200217857,-0.129998104928571,-0.118949645339286,-0.137196026132143,-0.0972869099285714,-0.124350640466429,-0.128703070692857,-0.155063259580357,-0.130090838596429,-0.0931262356392857,-0.0783715991964286,-0.0915198083285714,-0.0173559997857143,-0.0133521135,-0.0195947513214286,-0.0385774082142857,-0.0414898093928572,-0.124709308089286,-0.1260804079025,-0.129884360071429,-0.0932962752678572,-0.113041504744643,-0.104461248803571,-0.0895507986196429,-0.0587220981678571,-0.0997962894464286,-0.0926692757017857,-0.0975395680323214,-0.102635601146429,-0.0919082395535714,-0.0972643152678571,"Walking",5
